# 1:time 2:Re(h) 3:Im(h)
6.594976057403823688e+02 3.855750938020429362e-05 9.600476910212417522e-05
6.603616057403819468e+02 3.670225138564764503e-05 7.794488948898852529e-05
6.612256057403815248e+02 3.435688608821126273e-05 6.064069990854122820e-05
6.620896057403811028e+02 3.151940587231762152e-05 4.449706600605515892e-05
6.629536057403806808e+02 2.839632032742330902e-05 3.014816363463781882e-05
6.638176057403802588e+02 2.584431861006092327e-05 1.837883968085442845e-05
6.646816057403798368e+02 2.614181903661917195e-05 9.228695964100508523e-06
6.655456057403794148e+02 3.250793308998465816e-05 -9.921906362740510748e-07
6.664096057403789928e+02 4.292911296383557348e-05 -2.120053625238742899e-05
6.672736057403785708e+02 4.549618941817558848e-05 -5.569443390259274209e-05
6.681376057403781488e+02 3.039034918536495793e-05 -9.532273703002992261e-05
6.690016057403777268e+02 1.531065008337691874e-06 -1.275036636798603114e-04
6.698656057403773048e+02 -2.887649385029466574e-05 -1.481722007574425883e-04
6.707296057403768827e+02 -5.066758873941038741e-05 -1.612341717175553039e-04
6.715936057403764607e+02 -5.945159535786996140e-05 -1.720742569233536107e-04
6.724576057403760387e+02 -5.558059947742741532e-05 -1.835533580351660858e-04
6.733216057403756167e+02 -4.263580293189469280e-05 -1.957927398468198472e-04
6.741856057403751947e+02 -2.616457885447042169e-05 -2.078965604601482379e-04
6.750496057403747727e+02 -1.123225530877682418e-05 -2.194809734934772963e-04
6.759136057403743507e+02 4.062482258407844859e-08 -2.307567304913494416e-04
6.767776057403739287e+02 7.890267307513598179e-06 -2.419150867488048800e-04
6.776416057403735067e+02 1.320932083344163998e-05 -2.529623067015991439e-04
6.785056057403730847e+02 1.678079608151031193e-05 -2.638167534886638743e-04
6.793696057403726627e+02 1.914285623673283278e-05 -2.743839831802206736e-04
6.802336057403722407e+02 2.064401609370155745e-05 -2.845918464470005441e-04
6.810976057403718187e+02 2.151499954528165136e-05 -2.943977964010972034e-04
6.819616057403713967e+02 2.191920122467789944e-05 -3.037759389027247167e-04
6.828256057403709747e+02 2.197449545606101505e-05 -3.127022853544326173e-04
6.836896057403705527e+02 2.176070994844877580e-05 -3.211526835879622817e-04
6.845536057403701307e+02 2.132730225933109731e-05 -3.291087724309959498e-04
6.854176057403697087e+02 2.070821227403556739e-05 -3.365605382533569953e-04
6.862816057403692867e+02 1.993584619058251032e-05 -3.435030672292778572e-04
6.871456057403688646e+02 1.904419832024758981e-05 -3.499323248480477226e-04
6.880096057403684426e+02 1.806083563987075934e-05 -3.558438689100011892e-04
6.888736057403680206e+02 1.699868322423808201e-05 -3.612348924529788590e-04
6.897376057403675986e+02 1.585857666193816440e-05 -3.661065511435705549e-04
6.906016057403671766e+02 1.464247599246403275e-05 -3.704627135231286072e-04
6.914656057403667546e+02 1.336424089899003223e-05 -3.743061931817910702e-04
6.923296057403663326e+02 1.204502641048877164e-05 -3.776375622151046611e-04
6.931936057403659106e+02 1.069755502854621067e-05 -3.804569361797738303e-04
6.940576057403654886e+02 9.318560811198017095e-06 -3.827641430946989148e-04
6.949216057403650666e+02 7.899137557362830874e-06 -3.845580792511814772e-04
6.957856057403646446e+02 6.439491635599566523e-06 -3.858410083811226131e-04
6.966496057403642226e+02 4.950894945297838049e-06 -3.866246953423481164e-04
6.975136057403638006e+02 3.447003070580093169e-06 -3.869269526627073488e-04
6.983776057403633786e+02 1.937302391702126741e-06 -3.867587253974518087e-04
6.992416057403629566e+02 4.250146048468539493e-07 -3.861177846538357784e-04
7.001056057403625346e+02 -1.094490547022413949e-06 -3.849978095210481095e-04
7.009696057403621126e+02 -2.629965436627786303e-06 -3.834006844929343876e-04
7.018336057403616906e+02 -4.181411583178979422e-06 -3.813374288643736859e-04
7.026976057403612685e+02 -5.732358171564849370e-06 -3.788205616546322894e-04
7.035616057403608465e+02 -7.263127406255003996e-06 -3.758597706021312942e-04
7.044256057403604245e+02 -8.772183361194322641e-06 -3.724639405123697142e-04
7.052896057403600025e+02 -1.027599458161922353e-05 -3.686436647358379759e-04
7.061536057403595805e+02 -1.178531272834066316e-05 -3.644100736132782495e-04
7.070176057403591585e+02 -1.328951266961146090e-05 -3.597710805040072639e-04
7.078816057403587365e+02 -1.476901105464822673e-05 -3.547291568162779245e-04
7.087456057403583145e+02 -1.621646167625733875e-05 -3.492852747364412393e-04
7.096096057403578925e+02 -1.763896145169614339e-05 -3.434480488855204644e-04
7.104736057403574705e+02 -1.904347291514833662e-05 -3.372376871189943491e-04
7.113376057403570485e+02 -2.042741976194656215e-05 -3.306766392169725017e-04
7.122016057403566265e+02 -2.178213661487360124e-05 -3.237760330135550633e-04
7.130656057403562045e+02 -2.309902525569349220e-05 -3.165349141634830736e-04
7.139296057403557825e+02 -2.437222299963094074e-05 -3.089529943951832536e-04
7.147936057403553605e+02 -2.560079326161667109e-05 -3.010405832085861653e-04
7.156576057403549385e+02 -2.678948380434295265e-05 -2.928163054835153248e-04
7.165216057403545165e+02 -2.794276284164532193e-05 -2.842994326047383375e-04
7.173856057403540945e+02 -2.905601508314123587e-05 -2.755048459404784572e-04
7.182496057403536724e+02 -3.011580837420308528e-05 -2.664412337698069170e-04
7.191136057403532504e+02 -3.111110589708968878e-05 -2.571128169714683278e-04
7.199776057403528284e+02 -3.204190526689750938e-05 -2.475256582449909706e-04
7.208416057403524064e+02 -3.291422963670438353e-05 -2.376934668897333932e-04
7.217056057403519844e+02 -3.372808859459314136e-05 -2.276359230673565307e-04
7.225696057403515624e+02 -3.447375480390361794e-05 -2.173717117609989108e-04
7.234336057403511404e+02 -3.514011686855794128e-05 -2.069148202197022347e-04
7.242976057403507184e+02 -3.572306140602861467e-05 -1.962768349069333052e-04
7.251616057403502964e+02 -3.622278749239751745e-05 -1.854704531315574478e-04
7.260256057403498744e+02 -3.663437621895024158e-05 -1.745101298555505555e-04
7.268896057403494524e+02 -3.694425752571650818e-05 -1.634107308697204124e-04
7.277536057403490304e+02 -3.713632380762315553e-05 -1.521878803607738893e-04
7.286176057403486084e+02 -3.719942999063103332e-05 -1.408621765390497438e-04
7.294816057403481864e+02 -3.712794664998175694e-05 -1.294634424879067115e-04
7.303456057403477644e+02 -3.691530203509917600e-05 -1.180277401522789981e-04
7.312096057403473424e+02 -3.654640138204224637e-05 -1.065887477860191177e-04
